P,V,T
0.830106,666.667,1.99999
0.830153,666.667,1.99999
0.830199,666.667,1.99999
0.830248,666.667,1.99999
0.830296,666.667,1.99999
0.830344,666.667,1.99999
0.830393,666.667,1.99999
0.830442,666.667,1.99999
0.83049,666.667,1.99999
0.830542,666.667,2
0.83059,666.667,1.99999
0.830639,666.667,1.99999
0.83069,666.667,1.99999
0.830739,666.667,1.99999
0.830789,666.667,1.99999
0.830839,666.667,1.99999
0.83089,666.667,1.99999
0.83094,666.667,1.99999
0.830992,666.667,1.99999
0.831045,666.667,1.99999
0.831096,666.667,1.99999
0.831147,666.667,1.99999
0.8312,666.667,1.99999
0.831253,666.667,1.99999
0.831305,666.667,1.99999
0.831359,666.667,1.99999
0.831411,666.667,1.99999
0.831466,666.667,1.99999
0.831519,666.667,1.99999
0.831572,666.667,1.99999
0.831628,666.667,1.99999
0.831682,666.667,1.99999
0.831738,666.667,1.99999
0.831793,666.667,1.99999
0.831849,666.667,1.99999
0.831905,666.667,1.99999
0.83196,666.667,1.99999
0.832016,666.667,1.99999
0.832075,666.667,1.99999
0.832131,666.667,1.99999
0.832188,666.667,1.99999
0.832246,666.667,1.99999
0.832304,666.667,1.99999
0.832362,666.667,1.99999
0.832421,666.667,1.99999
0.83248,666.667,1.99999
0.83254,666.667,1.99999
0.832599,666.667,1.99999
0.832658,666.667,1.99999
0.83272,666.667,1.99999
0.832779,666.667,1.99999
0.83284,666.667,1.99999
0.832901,666.667,1.99999
0.832961,666.667,1.99999
0.833023,666.667,1.99999
0.833084,666.667,1.99999
0.833146,666.667,1.99999
0.833208,666.667,1.99999
0.833271,666.667,1.99999
0.833333,666.667,1.99999
0.833396,666.667,1.99999
0.833459,666.667,1.99999
0.833524,666.667,1.99999
0.833587,666.667,1.99999
0.833651,666.667,1.99999
0.833715,666.667,1.99999
0.833781,666.667,1.99999
0.833846,666.667,1.99999
0.833911,666.667,1.99999
0.833977,666.667,1.99999
0.834042,666.667,1.99999
0.83411,666.667,1.99999
0.834176,666.667,1.99999
0.834243,666.667,1.99999
0.834309,666.667,1.99999
0.834378,666.667,1.99999
0.834445,666.667,1.99999
0.834514,666.667,1.99999
0.834582,666.667,1.99999
0.834652,666.667,1.99999
0.834721,666.667,1.99999
0.834789,666.667,1.99999
0.834859,666.667,1.99999
0.834927,666.667,1.99999
0.834998,666.667,1.99999
0.83507,666.667,1.99999
0.83514,666.667,1.99999
0.83521,666.667,1.99999
0.835281,666.667,1.99999
0.835353,666.667,1.99999
0.835424,666.667,1.99999
0.835496,666.667,1.99999
0.835568,666.667,1.99999
0.83564,666.667,1.99999
0.835713,666.667,1.99999
0.835786,666.667,1.99999
0.835859,666.667,1.99999
0.835932,666.667,1.99999
0.836006,666.667,1.99999
0.83608,666.667,1.99999
